UEI,Legal_Business_Name,DBA_Name,CAGE_Code,Registration_Status,Registration_Date,Expiration_Date,Last_Updated_Date,Purpose_of_Registration,Phys_Address_1,Phys_Address_2,Phys_City,Phys_State_Province,Phys_Zip,Phys_Country,Congressional_District,Mail_Address_1,Mail_City,Mail_State_Province,Mail_Zip,Mail_Country,Entity_Structure,Is_Small_Business,Is_Minority_Owned,Is_Women_Owned,Is_Veteran_Owned,Is_SDVOSB,Is_HUBZone,Is_8a_Program,Is_Non_Profit,Primary_NAICS_Code,Primary_NAICS_Description,Secondary_NAICS_Codes_List,PSC_Codes_List,Gov_Contact_Name,Gov_Contact_Email,Gov_Contact_Phone,EBiz_Contact_Name,EBiz_Contact_Email,EBiz_Contact_Phone,Has_Active_Exclusions,Exclusion_Type,Delinquent_Federal_Tax,Exec_Comp_1_Name,Exec_Comp_1_Amt
H89WLG7WDGE6,SAFE & TIMELY LLC,,8S3X7,Active,2022-11-01,2027-02-24,2026-02-25,All Awards,3491 N Arizona Ave,Unit 64,Chandler,AZ,85225,USA,,101 N Colorado Street 3174,Chandler,AZ,85244,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,485991,Special Needs Transportation ,484110;488490;492110;492210,1005;1020;1025;1095;1440;1450;1560;1615;1620;1630;1650;3460;3910;3940;4030;4130;4140;4440;4520;4710;4720;4730;4810;4920;5120;5306;5315;5330;5340;5342;5365;5905;5915;5920;5930;5985;5995;5999;6605;6610;6615;6635;6680;9505;9510;9515;9530;9535;AS12,,,,Natasha Thomas,,,N,,N,,
LW6YXLQLDY55,RISK SOLUTIONS INTERNATIONAL LLC,,9GE86,Active,2022-11-01,2026-11-05,2025-11-07,All Awards,12565 N 88TH WAY,,SCOTTSDALE,AZ,85260,USA,,14747 N NORTHSIGHT BLVD,SCOTTSDALE,AZ,85260,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,,,,,,Duane Lohn,,,N,,N,,
J89RG94NFYY3,BALLET ETUDES YOUTH BALLET OF MESA,,,Active,2022-11-01,2027-05-11,2026-05-14,Federal Assistance Awards,1455 S STAPLEY DR STE 11,,MESA,AZ,85204,USA,,1455 S STAPLEY DR STE 11,MESA,AZ,85204,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Tracey Scalzo,,,N,,N,,
HJWUT755CPL2,"COLEMAN AMERICAN MOVING SERVICES, INC",,9DXY8,Active,2022-11-01,2026-08-08,2026-05-28,All Awards,467 NW KAYETAN DR,,SIERRA VISTA,AZ,85635,USA,,#1 Covan Drive,Midland City ,AL,36350,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,484210,Used Household and Office Goods Moving,488991;493110,,,,,Tamekia Reese,,,N,,N,,
FF3EN6GJYJF8,A & R TRANSPORT LLC,,9E919,Inactive,2022-10-31,2023-10-31,2023-10-31,All Awards,1401 E KUNS CT,,YUMA,AZ,85365,USA,,1401 E KUNS CT,YUMA,AZ,85365,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,484121,"General Freight Trucking, Long-Distance, Truckload ",484110;484122,V112,,,,David Reynoso,,,N,,N,,
FM15WH8BE8A5,PALLET & LUMBER SUPPLY LLC,,9E7J6,Inactive,2022-10-31,2023-10-31,2023-10-31,All Awards,3403 S 1ST AVE,,PHOENIX,AZ,85041,USA,,PO Box 8506,Phoenix,AZ,85066,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,321113,Sawmills ,321920,,,,,Joni Van Der Toorn,,,N,,N,,
EK1EMLEM9R99,SOMETHINGFORUS LLC,,9E5H5,Inactive,2022-10-31,2023-10-31,2023-10-31,All Awards,"10 E BELL RD, APT 2005",,PHOENIX,AZ,85022,USA,,"10 E BELL RD, APT 2005",PHOENIX,AZ,85022,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,424120,Stationery and Office Supplies Merchant Wholesalers ,,,,,,TiannaMarie Bamigbose,,,N,,N,,
FLPRUF582NW5,"DATA-COMM SALES, INC",,5PYU0,Inactive,2022-10-31,2024-01-30,2024-01-30,All Awards,2342 W HAZELHURST DRIVE,,PHOENIX,AZ,85086,USA,,1440 W TAYLOR ST,CHICAGO,IL,60607,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,561621,Security Systems Services (except Locksmiths) ,238210;541519,,,,,Sue Natale,,,N,,N,,
GFX4WJCGX5Y5,4RB A-AMERICAN LLC,,9E6Y5,Active,2022-10-31,2026-07-29,2025-07-31,All Awards,2245 W Shangri La Rd,,Phoenix,AZ,85029,USA,,2245 W Shangri La Road,Phoenix,AZ,85029,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,562991,Septic Tank and Related Services ,562119;562219;562998,Y1ND;Z2ND,,,,Todd Rothrock,,,N,,N,,
E4ZRDJ1RHFR5,FLAGSTAFF COMMUNITY CHRISTIAN SCHOOL,,,Inactive,2022-10-31,2025-08-21,2025-08-21,Federal Assistance Awards,3500 N 4TH ST,,FLAGSTAFF,AZ,86004,USA,,3500 N 4TH ST,FLAGSTAFF,AZ,86004,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Heather Stuart,,,N,,N,,
GGHEVNRYUEC6,"KEY2ED, INC.",,9EXF0,Active,2022-10-31,2027-05-12,2026-05-14,All Awards,8743 E Olive Ave,,Scottsdale,AZ,85251,USA,,6501 E GREENWAY PKWY #103-418,SCOTTSDALE,AZ,85254,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,611710,Educational Support Services,611110;611430,AF11;U001;U009,,,,robin oshea,,,N,,N,,
GFTRUCSXVC15,ARIZONA STATE UNIVERSITY POLICE DEPARTMENT,,9E8N5,Active,2022-10-31,2026-08-21,2026-01-29,All Awards,325 E APACHE BLVD,,TEMPE,AZ,85287,USA,,325 E APACHE BLVD,TEMPE,AZ,85287,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,922120,Police Protection ,,,,,,Kristina MacElrosch,,,N,,N,,
FSHTWJN5HDS1,"VARSOL VENTURES, LLC",,9E6X7,Inactive,2022-10-31,2026-06-02,2026-06-02,All Awards,1801 W LAS LOMITAS RD,,TUCSON,AZ,85704,USA,,1801 W LAS LOMITAS RD,TUCSON,AZ,85704,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,315210,Cut and Sew Apparel Contractors ,314120,,,,,Erica Yngve,,,N,,N,,
EEPERAHRU3G3,ATCHISON ENTERPRISES LLC,,9E0K8,Inactive,2022-10-30,2023-10-30,2023-10-30,Federal Assistance Awards,42297 W SPARKS DR,,MARICOPA,AZ,85138,USA,,42297 W SPARKS DR,MARICOPA,AZ,85138,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,Timothy Atchison,,,N,,N,,
EFQHAHRMNE34,BROOKS CARRIERS LLC,,9E5Q0,Inactive,2022-10-30,2023-10-30,2023-10-30,All Awards,26342 N 98TH LANE,,PEORIA,AZ,85383,USA,,26342 N 98TH LANE,PEORIA,AZ,85383,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,,,,,James Thiele,,,N,,N,,
DSKYGKNSMJ71,KING'Z CLEANING SERVICE LLC,,9E5K5,Inactive,2022-10-29,2023-10-29,2023-10-29,All Awards,7822 W PEPPERTREE LN,,GLENDALE,AZ,85303,USA,,7822 W Peppertree Ln ,Glendale,AZ,85303,USA,Other,N,N,N,N,N,N,N,N,561720,Janitorial Services ,,,,,,Benjamin Glenn,,,N,,N,,
CFEPXVL788Y3,MCKENZIE CARE SOLUTIONS LLC,,9DYY8,Inactive,2022-10-29,2023-10-29,2023-10-29,All Awards,19017 N 6TH STREET,,PHOENIX,AZ,85024,USA,,19017 N 6TH STREET,PHOENIX,AZ,85024,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,541219,Other Accounting Services ,541611;561110;561440,,,,,Inea West,,,N,,N,,
E4P7KH7GMPA6,CFT LOGISTICS LLC,,9E6G8,Inactive,2022-10-28,2023-10-28,2023-10-28,All Awards,2787 E DESERT ROSE TRL,,SAN TAN VLY,AZ,85143,USA,,2787 E Desert Rose Tr,San Tan Valley,AZ,85143,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,484121,"General Freight Trucking, Long-Distance, Truckload ",,,,,,Jashon Sykes,,,N,,N,,
CUADQ4ERUGJ3,SUPERIOR PROPANE INC,SUPERIOR PROPANE INC,9F2W9,Active,2022-10-28,2026-10-15,2025-10-17,All Awards,600 E FRANK WAY,,WILLIAMS,AZ,86046,USA,,600 E FRANK WAY,WILLIAMS,AZ,86046,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,424710,Petroleum Bulk Stations and Terminals ,,,,,,Lindie Rogers,,,N,,N,,
D8RMKM53QK25,"MCCABE CONSULTING, LLC",,9EVF8,Active,2022-10-28,2027-05-05,2026-05-14,All Awards,4140 N Central Ave Apt 1015,,Phoenix,AZ,85012,USA,,3104 E. Camelback Rd.,Phoenix,AZ,85016,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,,,,,,Joel McCabe,,,N,,N,,
WUMVHL2QLD23,K & L LOGISTICS LLC,,9E0N1,Inactive,2022-10-27,2023-10-27,2023-10-27,All Awards,14625 S MOUNTAIN PKWY,2084,PHOENIX,AZ,85044,USA,,14625 S MOUNTAIN PKWY,PHOENIX,AZ,85044,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,,,,,,Tramaine Jenkins,,,N,,N,,
MXXJWRDVVEY9,BAIRD FAIRBAIRN PRIVATE BANK E & TR,,,Inactive,2022-10-27,2023-10-27,2023-10-27,Federal Assistance Awards,1102 S MAPLE AVE,,TEMPE,AZ,85281,USA,,1102 south maple avenue,Tempe,AZ,85281,USA,Other,N,N,N,N,N,N,N,Y,,,None,,,,,Baird Fairbairn,,,N,,N,,
YUCSEUVKSAY3,KAMERON WESLEY ENTERPRISES LLC,,9E7W5,Inactive,2022-10-27,2023-11-02,2023-11-02,All Awards,9542 N 81ST DR,,PEORIA,AZ,85345,USA,,9542 N 81ST DR,PEORIA,AZ,85345,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,521110,Monetary Authorities-Central Bank,332994;423450;423710;424420;492110;541614,,,,,Kameron Wesley,,,N,,N,,
YH79CAJFVBB5,MIL-SPARES MANUFACTURING AND SALES LLC,,9EFQ7,Active,2022-10-27,2026-09-15,2025-09-17,All Awards,2795 COUGAR LN,,OVERGAARD,AZ,85933,USA,,P.O. Box 865,Overgaard,AZ,85933,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,336412,1650;1660;1680,,,,David Hagan,,,N,,N,,
W5FCH7NTENR7,"BOYKO ELECTRIC, INC.",,9E3L7,Inactive,2022-10-26,2024-10-11,2024-10-11,All Awards,2338 W ROYAL PALM RD,STE D,PHOENIX,AZ,85021,USA,,2338 W ROYAL PALM RD,PHOENIX,AZ,85021,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,N,238210,Electrical Contractors and Other Wiring Installation Contractors,,,,,,Jonathan Madden,,,N,,N,,
UV93E2DCCZK7,SIRACH HEALTH & WELLNESS INC,,9FCF7,Inactive,2022-10-26,2023-12-16,2023-12-16,All Awards,9012 S CEDARBROOK LN,,TUCSON,AZ,85756,USA,,8987 E TANQUE VERDE RD,TUCSON,AZ,85749,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,624110,Child and Youth Services ,621112;621330;621420;621610;624120,,,,,SANDRA GETTER,,,N,,N,,
VUV6GMUYL218,"THE ARIZONA STATE CAPITOL MUSEUM GUILD, INC",ARIZONA STATE CAPITOL MUSEUM,9E0Z0,Inactive,2022-10-26,2024-09-29,2025-02-04,Federal Assistance Awards,1700 W WASHINGTON ST,,PHOENIX,AZ,85007,USA,,1700 W WASHINGTON ST,PHOENIX,AZ,85007,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,CHARLENE VOSSLER,,,N,,N,,
VB2BA1LPXNU3,HIGHREL INC,,9E2B9,Inactive,2022-10-26,2023-10-26,2023-10-26,All Awards,1335 N HOBSON ST,,GILBERT,AZ,85233,USA,,1335 North Hobson Street,Gilbert,AZ,85233,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,,,,,,Gordon Cowan,,,N,,N,,
UQGUUA8VW5H3,"EPI-HAB PHOENIX, INC.",,1K672,Active,2022-10-26,2026-10-27,2025-10-29,All Awards,2125 W FILLMORE ST,,PHOENIX,AZ,85009,USA,,2125 W FILLMORE ST,PHOENIX,AZ,85009,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,624310,Vocational Rehabilitation Services ,323111;323117;493110,,,,,Anthony Barlow,,,N,,N,,
VCN5N4PSEGZ8,KIDDIE LAND COUNTRY CLUB LLC,KIDDIE COUNTRY CLUB,9FPN5,Active,2022-10-26,2026-12-08,2025-12-10,All Awards,3645 W BETHANY HOME RD,,PHOENIX,AZ,85019,USA,,3645 W Bethany Home Rd,Phoenix,AZ,85019,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,624410,Child Care Services ,,,,,,Joseph Berkwitt,,,N,,N,,
UNBXJKFBBU29,VERN LEWIS WELDING SUPPLY INC,,9DXF2,Active,2022-10-26,2026-12-29,2025-12-31,All Awards,1333 N 21ST AVE,,PHOENIX,AZ,85009,USA,,1333 N 21ST AVE,PHOENIX,AZ,85009,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,423840,Industrial Supplies Merchant Wholesalers,424690,,,,,Janet Lima,,,N,,N,,
CCH4JS9NHRM8,MATRIX SERVICE & SOLUTIONS LLC,,9E4C7,Inactive,2022-10-25,2024-10-27,2024-10-27,Federal Assistance Awards,24230 W LASSO LN,,BUCKEYE,AZ,85326,USA,,24230 W LASSO LN,BUCKEYE,AZ,85326,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,,,None,,,,,Jesus Vasquez,,,N,,N,,
MPJ8VQ4GWLJ9,"DCDL ENTERPRISES, LLC",,9E2K4,Inactive,2022-10-25,2023-10-26,2023-10-26,All Awards,26043 W. FIREHAWK DR.,,BUCKEYE,AZ,85396,USA,,26043 W Firehawk Dr.,Buckeye,AZ,85396,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,561710,Exterminating and Pest Control Services,,,,,,Denis Logan,,,N,,N,,
MKDHL8EDQLQ8,"MARKSMAN SIGNING AGENCY, LLC",,9E1U1,Inactive,2022-10-25,2024-02-25,2024-02-25,All Awards,6632 S 45TH GLN,,LAVEEN,AZ,85339,USA,,6632 S 45TH GLN,LAVEEN,AZ,85339,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,561611,Investigation and Personal Background Check Services ,541120,,,,,Rosilind Hooks,,,N,,N,,
H9WUQJKH16N5,OMEGA MANAGEMENT TECHNOLOGIES LLC,,9FQX2,Inactive,2022-10-25,2024-01-04,2024-01-04,All Awards,3381 WHEELAN LOOP,,SIERRA VISTA,AZ,85635,USA,,2300 E FRY BLVD UNIT 543,SIERRA VISTA,AZ,85636,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,Y,N,N,N,541512,Computer Systems Design Services ,541430;541519;541990,,,,,Angela Baker,,,N,,N,,
GUV1GMNYC6B3,MAID MY DAY LLC,,9DXC6,Active,2022-10-25,2026-09-03,2025-09-05,All Awards,17416 W PERSHING ST,,SURPRISE,AZ,85388,USA,,17416 W PERSHING ST,SURPRISE,AZ,85388,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,561720,Janitorial Services ,,S201;S205;S214;S299,,,,Jerry Verner,,,N,,N,,
TAHGNXDHMH81,ARTS ACADEMY OF SEDONA,,,Active,2022-10-25,2026-10-14,2025-10-20,Federal Assistance Awards,25 LONG SHADOWS CT,,SEDONA,AZ,86351,USA,,25 LONG SHADOWS CT,SEDONA,AZ,86351,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Camilla Ross,,,N,,N,,
T1E7JDKUQ8G8,"ROUND 5, LLC",,9E0K2,Active,2022-10-25,2026-12-23,2025-12-25,All Awards,6255 E 26th St Ste B,,Yuma,AZ,85365,USA,,6255 E 26th St Ste B,Yuma,AZ,85365,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,237130,Power and Communication Line and Related Structures Construction ,,,,,,Robert Wilson,,,N,,N,,
MVEZGKWD5M38,M&M BUILDING SERVICES LLC,,9DQU5,Active,2022-10-25,2027-01-15,2026-01-19,Federal Assistance Awards,4163 W GLEESON RD,,ELFRIDA,AZ,85610,USA,,4163 W GLEESON RD,ELFRIDA,AZ,85610,USA,Other,Y,N,N,N,Y,N,N,N,,,None,,,,,Martha Mendoza,,,N,,N,,
T1T6R87NS7M5,FSL PATHWAYS,,21ZB1,Active,2022-10-25,2027-06-23,2026-07-09,All Awards,1201 E THOMAS RD,,PHOENIX,AZ,85014,USA,,1201 E Thomas Rd,Phoenix,AZ,85014,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,624190,Other Individual and Family Services ,,,,,,Tamara Bohannon,,,N,,N,,
RSNBBVA7Q1K6,"VITATOUCH, INC.",,9EA27,Inactive,2022-10-24,2023-10-28,2023-10-28,All Awards,10946 N126TH PLACE,,SCOTTSDALE,AZ,85259,USA,,10946 N126TH PLACE,SCOTTSDALE,AZ,85259,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,325612,Polish and Other Sanitation Good Manufacturing ,333914,,,,,Michael Rafko,,,N,,N,,
S33GKN55M8X6,"RED STAG CONSTRUCTION, LLC",,9DWZ6,Inactive,2022-10-24,2023-10-24,2023-10-24,All Awards,5380 N. CAMINO VISTA DR,,RIMROCK,AZ,86335,USA,,5380 N. CAMINO VISTA DR,RIMROCK,AZ,86335,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,238190,"Other Foundation, Structure, and Building Exterior Contractors ",,,,,,Bethany Brady,,,N,,N,,
QHCGQDN2GY94,AZCLEANER LLC,,9EHB3,Inactive,2022-10-24,2023-11-10,2023-11-10,All Awards,1155 W GROVE PARKWAY,326,TEMPE,AZ,85283,USA,,1155 W GROVE PARKWAY,TEMPE,AZ,85283,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,561720,Janitorial Services ,561740,,,,,Kazi Ahsan,,,N,,N,,
ZB26ZVMVCJV4,RESTORATION BIOLOGICS LLC,,9DWU1,Inactive,2022-10-24,2024-10-23,2024-10-23,All Awards,2700 S WOODLANDS VILLAGE BLVD,STE 300296,FLAGSTAFF,AZ,86001,USA,,2700 S WOODLANDS VILLAGE BLVD,FLAGSTAFF,AZ,86001,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,,,,,Suzanne Tabbaa,,,N,,N,,
PDZED9JN4C96,ARIZONA VETERANS MISSION GROUP,,9DZ58,Inactive,2022-10-24,2023-11-15,2023-11-15,All Awards,8010 E MCDOWELL RD,STE 111,SCOTTSDALE,AZ,85257,USA,,8010 E MCDOWELL RD,SCOTTSDALE,AZ,85257,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,561990,All Other Support Services,525120;541199;624210;624229;812199;813212,,,,,Taryn Schultz,,,N,,N,,
PGJMB1NJ4V53,VIRTUE VOLUMES LLC,,,Inactive,2022-10-24,2023-10-24,2023-10-24,Federal Assistance Awards,4508 W GARDENIA AVE,,GLENDALE,AZ,85301,USA,,4508 W GARDENIA AVE,GLENDALE,AZ,85301,USA,Other,Y,N,N,N,N,N,N,N,,,None,,,,,Brittany Hinegardner,,,N,,N,,
RKESCAKZXQJ6,PHILLIPS HEATING & COOLING INC,,9E0F2,Inactive,2022-10-24,2023-10-24,2023-10-24,All Awards,437 MILLER VALLEY RD,STE A,PRESCOTT,AZ,86301,USA,,PO Box 5429,Chino Valley,AZ,86323,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,238220,"Plumbing, Heating, and Air-Conditioning Contractors ",,,,,,Christy Young,,,N,,N,,
RBBANNQF79J5,BREAST FOR FAMILIES,,,Inactive,2022-10-24,2023-10-28,2023-10-28,Federal Assistance Awards,7730 E GREENWAY ROAD,STE 101,SCOTTSDALE,AZ,85260,USA,,"7730 E Greenway Road, STE 101",SCOTTSDALE,AZ,85260,USA,Corporate Entity (Tax Exempt),Y,N,N,N,N,N,N,Y,,,None,,,,,Brian Riek,,,N,,N,,
QQB4RDKEX7A6,SPANG & COMPANY,,1DA26,Active,2022-10-24,2026-08-22,2025-08-26,All Awards,10201 N 21ST AVENUE,SUITE #4,PHOENIX,AZ,85021,USA,,10201 N 21ST AVENUE,PHOENIX,AZ,85021,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",,,,,,Dawn Duncan,,,N,,N,,
JBJ5N71MK1G2,BILL LUKE CHRYSLER JEEP & DODGE INC,,9E1T5,Active,2022-10-24,2027-04-13,2026-04-15,All Awards,2425 W CAMELBACK RD,,PHOENIX,AZ,85015,USA,,2425 W CAMELBACK RD,PHOENIX,AZ,85015,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,811111,General Automotive Repair ,811121;811191;811198,,,,,Rocio Montoya,,,N,,N,,
LDVQFUN3DZ15,WHITERIVER INDIAN HOSPITAL,,9E6M4,Active,2022-10-24,2027-03-27,2026-04-13,Federal Assistance Awards,200 West Hospital Drive,,Whiteriver,AZ,85941,USA,,PO Box 860,Whiteriver,AZ,85941,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,Michelle Classay,,,N,,N,,
R6X2JWTR2LK3,PALOMA JANITORIAL SERVICES LLC,,9FR89,Inactive,2022-10-24,2026-02-02,2026-02-02,All Awards,5409 W LYDIA LN,,LAVEEN,AZ,85339,USA,,5409 W Lydia LN ,Laveen,AZ,85339,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,561720,Janitorial Services ,,,,,,Michelle Garfio,,,N,,N,,
R2W2XH6LWUE9,TOTAL TECH SOLUTIONS LLC,,9EX22,Active,2022-10-24,2026-09-05,2025-09-09,All Awards,17273 S NICHOLAS FALLS DR,,VAIL,AZ,85641,USA,,17273 S NICHOLAS FALLS DR,VAIL,AZ,85641,USA,Sole Proprietorship,N,N,N,N,Y,N,N,N,541513,Computer Facilities Management Services ,513210;541511;541512;541519;541611;611420;611430,,,,,Osvaldo Freire Fonseca,,,N,,N,,
R6GGAMHD52L4,"TALLWAVE, LLC",,9E0W4,Inactive,2022-10-24,2026-06-16,2026-06-16,All Awards,5353 E Calle del Medio,,Phoenix,AZ,85018,USA,,15029 N. Thompson Peak Parkway,SCOTTSDALE,AZ,85260,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541810,Advertising Agencies,541511;541613;541910,R422;R701,,,,Stevie LoBosco,,,N,,N,,
NVEMPR6FNNM5,SAMUEL E JORDAN PHD,,9DU33,Inactive,2022-10-23,2023-10-23,2023-10-23,All Awards,172 E BONITA WAY,,TEMPE,AZ,85281,USA,,172 E BONITA WAY,TEMPE,AZ,85281,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,541990,"All Other Professional, Scientific, and Technical Services",,,,,,Samuel Jordan,,,N,,N,,
NUJ4QQXSXBM1,"RADIANVISION, LLC",,9EUV2,Active,2022-10-23,2026-10-09,2025-10-14,All Awards,8780 W Orange Dr,,Glendale,AZ,85305,USA,,8780 W Orange Dr,Glendale,AZ,85305,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,Y,N,N,N,339113,Surgical Appliance and Supplies Manufacturing ,314910;314999;322211;339112;339114;423420;423450;423830;424110;424120;424130;561910;812331,,,,,Brad Johnson,,,N,,N,,
EBSFKNG8JB15,OZONE WATER SYSTEMS INC,,8A4F1,Inactive,2022-10-23,2026-05-31,2026-05-31,All Awards,3131 N 56TH ST,,PHOENIX,AZ,85018,USA,,3131 N 56th St,Phoenix,AZ,85018,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,333310,Commercial and Service Industry Machinery Manufacturing ,,,,,,John Overby,,,N,,N,,
WHZCMY3CM613,LITTLE OWL'S DAYCARE LLC,,9EQC3,Inactive,2022-10-22,2026-03-24,2026-03-24,All Awards,1101 S 3rd Ave,,Yuma,AZ,85364,USA,,P.O. BOX 10311,SAN LUIS,AZ,85349,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,624410,Child Care Services ,624110,G099,,,,Joan Guitron,,,N,,N,,
N5F9CDFWHQL5,OHNO TECH LLC,,9ELC1,Inactive,2022-10-22,2023-11-15,2023-11-15,All Awards,1067 E. ELGIN STREET,,GILBERT,AZ,85295,USA,,1067 E. ELGIN STREET,GILBERT,AZ,85295,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",522320,,,,,ALISHER RAKHIMOV,,,N,,N,,
MY2PGSD8PAK8,CITYWIDE SUPPLY L.L.C.,,9DZ69,Active,2022-10-22,2026-07-31,2025-07-31,All Awards,2340 S. 4TH AVENUE,,SOUTH TUCSON,AZ,85713,USA,,P.O. BOX 31153,TUCSON,AZ,85751,USA,Other,N,N,N,N,N,N,N,N,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,561612;561613;561621,1005;1305;1395;6920;8470,,,,Bradley  Page,,,N,,N,,
N198VJ9KE635,CIRCLE ROAD FOUNDATION,,,Active,2022-10-22,2026-08-22,2025-08-28,Federal Assistance Awards,205 E LEXINGTON AVE,,PHOENIX,AZ,85012,USA,,205 E LEXINGTON AVE,PHOENIX,AZ,85012,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,James Donley,,,N,,N,,
NAMSFL1SM315,WINGS INTERNATIONAL MARKETING LLC,WIM Ent,9EX59,Inactive,2022-10-22,2025-10-07,2025-10-07,All Awards,1515 S 173RD DR,,GOODYEAR,AZ,85338,USA,,1515 S 173RD DR,GOODYEAR,AZ,85338,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,531210,Offices of Real Estate Agents and Brokers,484110;484121;561210;561612,R411;R430;S206;S216;V301;Z1HB,,,,Carolyn Walker,,,N,,N,,
JY1JQS1GK627,KING OF SPADES TRUCKING LLC,,9DYZ0,Inactive,2022-10-21,2023-11-22,2023-11-22,All Awards,17720 W MAUI LN,,SURPRISE,AZ,85388,USA,,17720 W MAUI LN,SURPRISE,AZ,85388,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,484121,"General Freight Trucking, Long-Distance, Truckload ",238320;484110;484122;484210;488510;561720;561730;624229,S201;S208;V001;V112,,,,Yolanda McCullough,,,N,,N,,
